
0,0.0175,0.895,27752.0,1,1,Chart,DEExp,1,TT,0,207515
1,0.0175,0.895,22184.0,1,1,Chart,DEExp,1,TT,0,207516
2,0.01,0.9299999999999999,22215.0,1,1,Chart,DEExp,1,TT,0,207517
3,0.01,0.895,22812.0,1,1,Chart,DEExp,1,TT,0,207518
4,0.0125,0.91,25797.0,1,1,Chart,DEExp,1,TT,0,207519
5,0.01,0.905,28748.0,1,1,Chart,DEExp,1,TT,0,207520
6,0.0175,0.95,29069.0,1,1,Chart,DEExp,1,TT,0,207521
7,0.0175,0.895,28872.0,1,1,Chart,DEExp,1,TT,0,207522
8,0.02,0.9,28219.0,1,1,Chart,DEExp,1,TT,0,207523
9,0.015,0.9299999999999999,28012.0,1,1,Chart,DEExp,1,TT,0,207524
10,0.015,0.9299999999999999,28094.0,1,1,Chart,DEExp,1,TT,0,207525
11,0.015,0.885,22152.0,1,1,Chart,DEExp,1,TT,0,207526
12,0.0125,0.875,22176.0,1,1,Chart,DEExp,1,TT,0,207527
13,0.0125,0.92,22863.0,1,1,Chart,DEExp,1,TT,0,207528
14,0.01,0.91,27437.0,1,1,Chart,DEExp,1,TT,0,207529
15,0.0175,0.91,25890.0,1,1,Chart,DEExp,1,TT,0,207530
16,0.01,0.92,21329.0,1,1,Chart,DEExp,1,TT,0,207531
17,0.02,0.925,33389.0,1,1,Chart,DEExp,1,TT,0,207532
18,0.01,0.905,22742.0,1,1,Chart,DEExp,1,TT,0,207533
19,0.01,0.94,21155.0,1,1,Chart,DEExp,1,TT,0,207534
20,0.0175,0.9299999999999999,28742.0,1,1,Chart,DEExp,1,TT,0,207535
21,0.01,0.895,21125.0,1,1,Chart,DEExp,1,TT,0,207536
22,0.0175,0.89,29137.0,1,1,Chart,DEExp,1,TT,0,207537
23,0.0175,0.865,23841.0,1,1,Chart,DEExp,1,TT,0,207538
24,0.0175,0.89,21156.0,1,1,Chart,DEExp,1,TT,0,207539
25,0.0125,0.91,21203.0,1,1,Chart,DEExp,1,TT,0,207540
26,0.015,0.92,21240.0,1,1,Chart,DEExp,1,TT,0,207541
27,0.0075,0.92,21035.0,1,1,Chart,DEExp,1,TT,0,207542
28,0.0175,0.94,23872.0,1,1,Chart,DEExp,1,TT,0,207543
29,0.0125,0.95,28798.0,1,1,Chart,DEExp,1,TT,0,207544
30,0.02,0.85,21113.0,1,1,Chart,DEExp,1,TT,0,207545
31,0.0125,0.94,21131.0,1,1,Chart,DEExp,1,TT,0,207546
32,0.015,0.87,23737.0,1,1,Chart,DEExp,1,TT,0,207547
33,0.0125,0.88,21216.0,1,1,Chart,DEExp,1,TT,0,207548
34,0.0125,0.85,24047.0,1,1,Chart,DEExp,1,TT,0,207549
